board_ms,event,detail
3619753,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3619781,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3619873,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3619895,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3620954,tx_subscribed,handle=1 value=0
3620954,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3620955,advertise_restart,advertising=1
3622003,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3622333,mtu,handle=1 value=255
3622873,tx_subscribed,handle=1 value=1
3622993,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3622995,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3623053,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3623055,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3623113,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3623123,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3623293,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3623295,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3623383,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3623388,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3623503,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3623504,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3623508,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3623511,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3623563,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3623564,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3623591,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3623596,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3623683,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3623711,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3623803,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3623827,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3624854,tx_subscribed,handle=1 value=0
3624854,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3624855,advertise_restart,advertising=1
3626414,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3626743,mtu,handle=1 value=255
3627283,tx_subscribed,handle=1 value=1
3627403,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3627405,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3627463,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3627466,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3627553,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3627563,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3627733,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3627737,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3627793,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3627799,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3627883,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3627884,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3627889,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3627892,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3627973,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3627974,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3628001,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3628006,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3628123,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3628152,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3628243,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3628265,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3629114,tx_subscribed,handle=1 value=0
3629114,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3629115,advertise_restart,advertising=1
3630404,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3630733,mtu,handle=1 value=255
3631333,tx_subscribed,handle=1 value=1
3631453,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3631456,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3631514,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3631516,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3631603,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3631613,tx_frame,handle=1 slot=0 bytes=1640 slices=7 mtu=255 kind=reply
3631753,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3631755,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3631813,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3631819,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3631903,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3631904,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3631908,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3631911,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3631963,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3631991,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3631993,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3631999,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3632083,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3632112,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3632203,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3632226,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3633193,tx_subscribed,handle=1 value=0
3633224,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3633225,advertise_restart,advertising=1
3634784,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3635114,mtu,handle=1 value=255
3635653,tx_subscribed,handle=1 value=1
3635803,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3635805,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3635834,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3635836,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3635923,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3635933,tx_frame,handle=1 slot=0 bytes=1640 slices=7 mtu=255 kind=reply
3636133,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3636136,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3636193,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3636198,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3636343,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3636344,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3636347,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3636350,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3636405,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3636433,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3636433,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3636440,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3636523,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3636551,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3636644,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3636666,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3637574,tx_subscribed,handle=1 value=0
3637575,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3637576,advertise_restart,advertising=1
3638744,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3639074,mtu,handle=1 value=255
3639643,tx_subscribed,handle=1 value=1
3639763,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3639765,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3639794,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3639796,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3639853,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3639863,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3640064,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3640066,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3640153,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3640158,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3640243,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3640244,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3640247,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3640250,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3640304,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3640331,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3640334,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3640339,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3640454,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3640482,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3640604,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3640626,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3641624,tx_subscribed,handle=1 value=0
3641624,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3641626,advertise_restart,advertising=1
3642824,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3643184,mtu,handle=1 value=255
3643753,tx_subscribed,handle=1 value=1
3643873,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3643876,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3643934,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3643936,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3643993,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3644003,tx_frame,handle=1 slot=0 bytes=1640 slices=7 mtu=255 kind=reply
3644173,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3644175,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3644233,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3644239,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3644323,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3644324,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3644328,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3644331,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3644384,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3644411,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3644414,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3644419,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3644534,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3644561,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3644684,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3644706,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3645674,tx_subscribed,handle=1 value=0
3645674,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3645675,advertise_restart,advertising=1
3647024,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3647354,mtu,handle=1 value=255
3647983,tx_subscribed,handle=1 value=1
3648073,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3648075,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3648164,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3648166,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3648223,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3648233,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3648373,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3648376,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3648433,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3648438,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3648523,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3648524,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3648527,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3648530,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3648584,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3648610,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3648613,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3648618,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3648734,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3648761,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3648854,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3648877,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3649844,tx_subscribed,handle=1 value=0
3649844,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3649845,advertise_restart,advertising=1
3651944,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3652274,mtu,handle=1 value=255
3652844,tx_subscribed,handle=1 value=1
3652963,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3652965,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3652994,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3652996,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3653053,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3653063,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3653233,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3653236,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3653293,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3653298,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3653443,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3653444,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3653447,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3653450,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3653503,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3653530,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3653533,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3653537,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3653624,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3653652,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3653744,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3653766,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3654674,tx_subscribed,handle=1 value=0
3654674,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3654675,advertise_restart,advertising=1
3657764,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3658094,mtu,handle=1 value=255
3658633,tx_subscribed,handle=1 value=1
3658813,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3658815,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3658844,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3658846,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3658933,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3658943,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3659143,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3659146,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3659203,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3659208,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3659293,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3659294,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3659297,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3659300,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3659383,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3659384,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3659411,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3659416,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3659563,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3659591,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3659684,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3659706,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3660554,tx_subscribed,handle=1 value=0
3660554,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3660556,advertise_restart,advertising=1
3661544,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3661874,mtu,handle=1 value=255
3662473,tx_subscribed,handle=1 value=1
3662593,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3662596,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3662654,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3662656,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3662743,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3662754,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3662923,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3662925,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3663013,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3663019,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3663133,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3663134,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3663138,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3663141,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3663223,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3663224,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3663251,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3663286,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3663404,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3663431,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3663584,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3663606,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3664484,tx_subscribed,handle=1 value=0
3664484,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3664485,advertise_restart,advertising=1
3668504,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3668834,mtu,handle=1 value=255
3669493,tx_subscribed,handle=1 value=1
3669673,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3669676,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3669734,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3669736,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3669793,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3669803,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3669943,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
